Port Name,State,Port Code,Border,Date,Measure,Value
Port Angeles,WA,3007,US-Canada Border,09/01/2006 12:00:00 AM,Buses,11
Nighthawk,WA,3011,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,0
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,0
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Buses,0
Ferry,WA,3013,US-Canada Border,09/01/2006 12:00:00 AM,Pedestrians,11
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,1940
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,1279
Boundary,WA,3015,US-Canada Border,09/01/2006 12:00:00 AM,Buses,1
Laurier,WA,3016,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,8
Lynden,WA,3023,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,2115
Ferry,WA,3013,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,0
Anacortes,WA,3010,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Full,0
Point Roberts,WA,3017,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,0
Ferry,WA,3013,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,0
Metaline Falls,WA,3025,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Full,0
Ferry,WA,3013,US-Canada Border,09/01/2006 12:00:00 AM,Buses,0
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Pedestrians,429
Sumas,WA,3009,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,240
Nighthawk,WA,3011,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,1143
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,0
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,726
Nighthawk,WA,3011,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,592
Lynden,WA,3023,US-Canada Border,09/01/2006 12:00:00 AM,Buses,1
Sumas,WA,3009,US-Canada Border,09/01/2006 12:00:00 AM,Pedestrians,2798
Danville,WA,3012,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,0
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,430
Anacortes,WA,3010,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,0
Port Angeles,WA,3007,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,0
Oroville,WA,3019,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,3378
Danville,WA,3012,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,4930
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,34278
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Full,0
Port Angeles,WA,3007,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,18062
Oroville,WA,3019,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,4224
Metaline Falls,WA,3025,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,676
Oroville,WA,3019,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,772
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,3039
Metaline Falls,WA,3025,US-Canada Border,09/01/2006 12:00:00 AM,Buses,4
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,0
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Trains,0
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,4201
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,0
Metaline Falls,WA,3025,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,0
Boundary,WA,3015,US-Canada Border,09/01/2006 12:00:00 AM,Trains,21
Lynden,WA,3023,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,2158
Boundary,WA,3015,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,9579
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,0
Lynden,WA,3023,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,29
Port Angeles,WA,3007,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,0
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Pedestrians,0
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,19914
Metaline Falls,WA,3025,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,5161
Anacortes,WA,3010,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,8096
Danville,WA,3012,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,0
Nighthawk,WA,3011,US-Canada Border,09/01/2006 12:00:00 AM,Pedestrians,1
Metaline Falls,WA,3025,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,0
Danville,WA,3012,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,0
Oroville,WA,3019,US-Canada Border,09/01/2006 12:00:00 AM,Buses,34
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Trains,0
Lynden,WA,3023,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,4233
Laurier,WA,3016,US-Canada Border,09/01/2006 12:00:00 AM,Buses,4
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Buses,1747
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,8578
Nighthawk,WA,3011,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,2
Anacortes,WA,3010,US-Canada Border,09/01/2006 12:00:00 AM,Buses,2
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Trains,134
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,28592
Ferry,WA,3013,US-Canada Border,09/01/2006 12:00:00 AM,Trains,0
Lynden,WA,3023,US-Canada Border,09/01/2006 12:00:00 AM,Pedestrians,86
Port Angeles,WA,3007,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,7979
Point Roberts,WA,3017,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,65920
Point Roberts,WA,3017,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,0
Danville,WA,3012,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Full,0
Point Roberts,WA,3017,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,158208
Sumas,WA,3009,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,4816
Point Roberts,WA,3017,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,0
Metaline Falls,WA,3025,US-Canada Border,09/01/2006 12:00:00 AM,Trains,0
Sumas,WA,3009,US-Canada Border,09/01/2006 12:00:00 AM,Trains,60
Sumas,WA,3009,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,11517
Boundary,WA,3015,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,42
Point Roberts,WA,3017,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Full,0
Nighthawk,WA,3011,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,0
Oroville,WA,3019,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,0
Port Angeles,WA,3007,US-Canada Border,09/01/2006 12:00:00 AM,Pedestrians,0
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Full,7845
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,1774
Boundary,WA,3015,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,17
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,2622
Ferry,WA,3013,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,39
Port Angeles,WA,3007,US-Canada Border,09/01/2006 12:00:00 AM,Trains,0
Boundary,WA,3015,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,352
Oroville,WA,3019,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,1468
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,226666
Lynden,WA,3023,US-Canada Border,09/01/2006 12:00:00 AM,Trains,0
Laurier,WA,3016,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,36
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,0
Point Roberts,WA,3017,US-Canada Border,09/01/2006 12:00:00 AM,Trains,0
Point Roberts,WA,3017,US-Canada Border,09/01/2006 12:00:00 AM,Pedestrians,1596
Danville,WA,3012,US-Canada Border,09/01/2006 12:00:00 AM,Buses,7
Nighthawk,WA,3011,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Full,0
Danville,WA,3012,US-Canada Border,09/01/2006 12:00:00 AM,Trains,0
Laurier,WA,3016,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Full,608
Sumas,WA,3009,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,59773
Boundary,WA,3015,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,0
Point Roberts,WA,3017,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,0
Ferry,WA,3013,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Full,0
Anacortes,WA,3010,US-Canada Border,09/01/2006 12:00:00 AM,Trains,0
Blaine,WA,3004,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,453332
Danville,WA,3012,US-Canada Border,09/01/2006 12:00:00 AM,Pedestrians,61
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,0
Nighthawk,WA,3011,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,0
Nighthawk,WA,3011,US-Canada Border,09/01/2006 12:00:00 AM,Trains,0
Anacortes,WA,3010,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,0
Laurier,WA,3016,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,114
Port Angeles,WA,3007,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,268
Danville,WA,3012,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,6
Laurier,WA,3016,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,10057
Oroville,WA,3019,US-Canada Border,09/01/2006 12:00:00 AM,Pedestrians,139
Metaline Falls,WA,3025,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,483
Laurier,WA,3016,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,101
Sumas,WA,3009,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,11091
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,0
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,1048
Boundary,WA,3015,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,26
Oroville,WA,3019,US-Canada Border,09/01/2006 12:00:00 AM,Train Passengers,0
Point Roberts,WA,3017,US-Canada Border,09/01/2006 12:00:00 AM,Buses,70
Metaline Falls,WA,3025,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,204
Danville,WA,3012,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Full,0
Ferry,WA,3013,US-Canada Border,09/01/2006 12:00:00 AM,Truck Containers Empty,0
Friday Harbor,WA,3014,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,435
Sumas,WA,3009,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,117838
Metaline Falls,WA,3025,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,2453
Laurier,WA,3016,US-Canada Border,09/01/2006 12:00:00 AM,Trucks,833
Anacortes,WA,3010,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,3536
Oroville,WA,3019,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicles,20538
Oroville,WA,3019,US-Canada Border,09/01/2006 12:00:00 AM,Personal Vehicle Passengers,40667
Ferry,WA,3013,US-Canada Border,09/01/2006 12:00:00 AM,Rail Containers Empty,0
Frontier,WA,3020,US-Canada Border,09/01/2006 12:00:00 AM,Buses,13
Anacortes,WA,3010,US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,49
Blaine,WA,3004,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,282076
Danville,WA,3012,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,0
Frontier,WA,3020,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,1248
Anacortes,WA,3010,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,0
Lynden,WA,3023,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,2311
Danville,WA,3012,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,6222
Port Angeles,WA,3007,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,0
Metaline Falls,WA,3025,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,7511
Port Angeles,WA,3007,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,0
Boundary,WA,3015,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,2
Boundary,WA,3015,US-Canada Border,08/01/2006 12:00:00 AM,Trains,23
Boundary,WA,3015,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,29
Frontier,WA,3020,US-Canada Border,08/01/2006 12:00:00 AM,Buses,2
Frontier,WA,3020,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,29
Laurier,WA,3016,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,12
Port Angeles,WA,3007,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,25137
Metaline Falls,WA,3025,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,0
Anacortes,WA,3010,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,1
Blaine,WA,3004,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,1528
Boundary,WA,3015,US-Canada Border,08/01/2006 12:00:00 AM,Buses,0
Metaline Falls,WA,3025,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,3206
Oroville,WA,3019,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,39076
Point Roberts,WA,3017,US-Canada Border,08/01/2006 12:00:00 AM,Buses,17
Port Angeles,WA,3007,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,0
Lynden,WA,3023,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,105
Anacortes,WA,3010,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,0
Blaine,WA,3004,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,564152
Ferry,WA,3013,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Empty,0
Laurier,WA,3016,US-Canada Border,08/01/2006 12:00:00 AM,Buses,5
Oroville,WA,3019,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Empty,0
Ferry,WA,3013,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,2317
Ferry,WA,3013,US-Canada Border,08/01/2006 12:00:00 AM,Trains,0
Friday Harbor,WA,3014,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,577
Ferry,WA,3013,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,0
Danville,WA,3012,US-Canada Border,08/01/2006 12:00:00 AM,Trains,0
Laurier,WA,3016,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,16423
Friday Harbor,WA,3014,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,0
Point Roberts,WA,3017,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,0
Danville,WA,3012,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,55
Boundary,WA,3015,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,46
Nighthawk,WA,3011,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,0
Port Angeles,WA,3007,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,9924
Lynden,WA,3023,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,105160
Laurier,WA,3016,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,46
Nighthawk,WA,3011,US-Canada Border,08/01/2006 12:00:00 AM,Trains,0
Point Roberts,WA,3017,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,76363
Blaine,WA,3004,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,31202
Nighthawk,WA,3011,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,840
Friday Harbor,WA,3014,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,0
Point Roberts,WA,3017,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,373
Sumas,WA,3009,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,299
Ferry,WA,3013,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,1163
Ferry,WA,3013,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,0
Danville,WA,3012,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,8
Blaine,WA,3004,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,8398
Sumas,WA,3009,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,12058
Ferry,WA,3013,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,0
Nighthawk,WA,3011,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,1730
Frontier,WA,3020,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,94
Anacortes,WA,3010,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,1970
Nighthawk,WA,3011,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,0
Blaine,WA,3004,US-Canada Border,08/01/2006 12:00:00 AM,Trains,141
Metaline Falls,WA,3025,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,270
Lynden,WA,3023,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,0
Point Roberts,WA,3017,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Empty,0
Port Angeles,WA,3007,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,0
Oroville,WA,3019,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,0
Laurier,WA,3016,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,7654
Anacortes,WA,3010,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,12037
Sumas,WA,3009,US-Canada Border,08/01/2006 12:00:00 AM,Buses,204
Friday Harbor,WA,3014,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,1924
Nighthawk,WA,3011,US-Canada Border,08/01/2006 12:00:00 AM,Buses,0
Laurier,WA,3016,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,872
Metaline Falls,WA,3025,US-Canada Border,08/01/2006 12:00:00 AM,Buses,3
Blaine,WA,3004,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,9357
Boundary,WA,3015,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,7352
Danville,WA,3012,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,0
Oroville,WA,3019,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,766
Anacortes,WA,3010,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,0
Lynden,WA,3023,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Empty,0
Oroville,WA,3019,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,0
Frontier,WA,3020,US-Canada Border,08/01/2006 12:00:00 AM,Trains,0
Ferry,WA,3013,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,0
Sumas,WA,3009,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,14717
Point Roberts,WA,3017,US-Canada Border,08/01/2006 12:00:00 AM,Trains,0
Blaine,WA,3004,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,21845
Lynden,WA,3023,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,47800
Port Angeles,WA,3007,US-Canada Border,08/01/2006 12:00:00 AM,Trains,0
Lynden,WA,3023,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,0
Lynden,WA,3023,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,2852
Oroville,WA,3019,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,1492
Metaline Falls,WA,3025,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,44
Lynden,WA,3023,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,5124
Boundary,WA,3015,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,2
Metaline Falls,WA,3025,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,36
Point Roberts,WA,3017,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,0
Metaline Falls,WA,3025,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,928
Nighthawk,WA,3011,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Empty,0
Friday Harbor,WA,3014,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,0
Frontier,WA,3020,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,4
Ferry,WA,3013,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,17
Laurier,WA,3016,US-Canada Border,08/01/2006 12:00:00 AM,Trains,23
Sumas,WA,3009,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,174761
Friday Harbor,WA,3014,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,557
Ferry,WA,3013,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,0
Point Roberts,WA,3017,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,1516
Danville,WA,3012,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,66
Point Roberts,WA,3017,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,183271
Metaline Falls,WA,3025,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,692
Sumas,WA,3009,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,72337
Danville,WA,3012,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Empty,0
Oroville,WA,3019,US-Canada Border,08/01/2006 12:00:00 AM,Trains,0
Anacortes,WA,3010,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,0
Boundary,WA,3015,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,0
Danville,WA,3012,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,0
Frontier,WA,3020,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Full,888
Sumas,WA,3009,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,248
Anacortes,WA,3010,US-Canada Border,08/01/2006 12:00:00 AM,Buses,0
Sumas,WA,3009,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,3575
Lynden,WA,3023,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,29
Laurier,WA,3016,US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,192
Boundary,WA,3015,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Empty,363
Oroville,WA,3019,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,67653
Danville,WA,3012,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,10310
Boundary,WA,3015,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,11611
Port Angeles,WA,3007,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Empty,0
Frontier,WA,3020,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,0
Laurier,WA,3016,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Empty,4
Nighthawk,WA,3011,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,0
Friday Harbor,WA,3014,US-Canada Border,08/01/2006 12:00:00 AM,Truck Containers Empty,0
Frontier,WA,3020,US-Canada Border,08/01/2006 12:00:00 AM,Personal Vehicles,3673
Nighthawk,WA,3011,US-Canada Border,08/01/2006 12:00:00 AM,Pedestrians,8
Nighthawk,WA,3011,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,0
Point Roberts,WA,3017,US-Canada Border,08/01/2006 12:00:00 AM,Rail Containers Full,0
Friday Harbor,WA,3014,US-Canada Border,08/01/2006 12:00:00 AM,Train Passengers,0
Oroville,WA,3019,US-Canada Border,08/01/2006 12:00:00 AM,Buses,40
Port Angeles,WA,3007,US-Canada Border,08/01/2006 12:00:00 AM,Trucks,162
