"arrivalCity","arrivalCoordinates","arrivalCountry","arrivalGlobalRegion","arrivalID","arrivalName","arrivalStateID","arrivalStateName","arrivalTimeUTC","arrivalWAC","day1","day2","day3","day4","day5","day6","day7","departureCity","departureCoordinates","departureCountry","departureGlobalRegion","departureID","departureName","departureNotes","departureStateID","departureStateName","departureTimeUTC","departureWAC","discontinuedDate","effectiveDate","flightId","flightsOverInterval","scheduleFileName","seatsOverInterval","totalSeats"
"Taipei","[121.2285,25.0826]","Taiwan","Asia","TPE","Taiwan Taoyuan International Airport",,,"11:30",781,false,false,false,false,false,true,false,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"08:05",709,"2020-05-22T00:00:00.000Z","2019-05-18T00:00:00.000Z","QD-668",0,"EcoHealth_20190514.csv",0,180
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"04:25",729,false,false,true,false,true,false,true,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"01:45",709,"2020-06-30T00:00:00.000Z","2019-06-26T00:00:00.000Z","LQ-970",0,"EcoHealth_20190514.csv",0,146
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"05:25",729,false,true,false,false,false,false,false,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"02:50",709,"2020-08-10T00:00:00.000Z","2019-08-06T00:00:00.000Z","LQ-970",0,"EcoHealth_20190514.csv",0,146
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"14:35",729,true,true,false,false,false,true,true,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"12:05",709,"2020-03-24T00:00:00.000Z","2019-10-27T00:00:00.000Z","KA-209",0,"EcoHealth_20190514.csv",0,158
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"22:25",713,false,true,false,true,false,false,true,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"17:45",709,"2020-03-26T00:00:00.000Z","2019-10-27T00:00:00.000Z","CA-746",0,"EcoHealth_20190514.csv",0,158
"Taipei","[121.2285,25.0826]","Taiwan","Asia","TPE","Taiwan Taoyuan International Airport",,,"07:35",781,true,false,true,true,false,false,true,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"04:15",709,"2020-03-26T00:00:00.000Z","2019-10-27T00:00:00.000Z","CI-862",0,"EcoHealth_20190514.csv",0,163
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"07:30",729,true,true,true,true,true,false,true,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"04:45",709,"2020-03-27T00:00:00.000Z","2019-10-27T00:00:00.000Z","KA-207",0,"EcoHealth_20190514.csv",0,158
"Taipei","[121.2285,25.0826]","Taiwan","Asia","TPE","Taiwan Taoyuan International Airport",,,"09:05",781,true,true,true,true,true,true,true,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"05:45",709,"2020-03-28T00:00:00.000Z","2019-10-27T00:00:00.000Z","BR-266",0,"EcoHealth_20190514.csv",0,252
"Taipei","[121.2285,25.0826]","Taiwan","Asia","TPE","Taiwan Taoyuan International Airport",,,"07:35",781,false,true,false,false,true,true,false,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"04:15",709,"2020-03-28T00:00:00.000Z","2019-10-29T00:00:00.000Z","CI-862",0,"EcoHealth_20190514.csv",0,163
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"14:35",729,false,false,true,true,true,false,false,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"12:05",709,"2020-03-27T00:00:00.000Z","2019-10-30T00:00:00.000Z","KA-209",0,"EcoHealth_20190514.csv",0,299
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"07:30",729,false,false,false,false,false,true,false,"Phnom Penh","[104.8478,11.5461]","Cambodia","Asia","PNH","International","airport changed names from Pochentong to International in Mar-12",,,"04:45",709,"2020-03-28T00:00:00.000Z","2019-11-02T00:00:00.000Z","KA-207",0,"EcoHealth_20190514.csv",0,299
"Taipei","[121.2285,25.0826]","Taiwan","Asia","TPE","Taiwan Taoyuan International Airport",,,"12:35",781,false,false,true,false,false,false,false,"Siem Reap","[103.8158,13.4089]","Cambodia","Asia","REP","Angkor International","airport changed names from Siem Reap to Angkor International in Mar-12",,,"09:25",709,"2020-05-19T00:00:00.000Z","2019-05-15T00:00:00.000Z","QD-8968",0,"EcoHealth_20190514.csv",0,180
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"06:55",729,false,false,true,false,false,false,true,"Siem Reap","[103.8158,13.4089]","Cambodia","Asia","REP","Angkor International","airport changed names from Siem Reap to Angkor International in Mar-12",,,"04:20",709,"2020-03-25T00:00:00.000Z","2019-10-27T00:00:00.000Z","KA-249",0,"EcoHealth_20190514.csv",0,158
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"14:20",729,false,false,false,true,false,false,true,"Siem Reap","[103.8158,13.4089]","Cambodia","Asia","REP","Angkor International","airport changed names from Siem Reap to Angkor International in Mar-12",,,"11:45",709,"2020-10-31T00:00:00.000Z","2019-10-27T00:00:00.000Z","UO-707",0,"EcoHealth_20190514.csv",0,180
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"07:00",729,true,true,false,false,true,false,false,"Siem Reap","[103.8158,13.4089]","Cambodia","Asia","REP","Angkor International","airport changed names from Siem Reap to Angkor International in Mar-12",,,"04:20",709,"2020-03-27T00:00:00.000Z","2019-10-28T00:00:00.000Z","KA-249",0,"EcoHealth_20190514.csv",0,158
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"06:40",729,true,false,true,false,false,false,false,"Siem Reap","[103.8158,13.4089]","Cambodia","Asia","REP","Angkor International","airport changed names from Siem Reap to Angkor International in Mar-12",,,"04:15",709,"2020-11-01T00:00:00.000Z","2019-10-28T00:00:00.000Z","UO-707",0,"EcoHealth_20190514.csv",0,180
"Hong Kong","[113.9205,22.3036]","Hong Kong","Asia","HKG","Hong Kong Intl",,,"13:00",729,false,false,false,true,false,true,false,"Siem Reap","[103.8158,13.4089]","Cambodia","Asia","REP","Angkor International","airport changed names from Siem Reap to Angkor International in Mar-12",,,"10:25",709,"2020-03-26T00:00:00.000Z","2019-10-31T00:00:00.000Z","KA-241",0,"EcoHealth_20190514.csv",0,158
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","00:05",906,false,false,false,false,false,true,true,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","23:30",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","JBA-787",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","18:35",906,false,false,false,false,false,true,true,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","18:00",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","JBA-783",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","16:35",906,false,false,false,false,false,true,true,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","16:00",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","JBA-781",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","02:05",906,false,false,false,false,false,true,true,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","01:30",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","JBA-789",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","20:35",906,false,false,false,false,false,true,true,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","20:00",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","JBA-785",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","20:35",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","20:00",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-715",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","01:15",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","00:40",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-725",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","15:35",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","15:00",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-851",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","21:55",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","21:20",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-717",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","16:05",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","15:30",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-703",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","16:25",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","15:50",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-705",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","17:15",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","16:40",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-707",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","18:05",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","17:30",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-709",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","18:35",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","18:00",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-711",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","19:55",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","19:20",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-713",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","23:35",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","23:00",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-721",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","22:45",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","22:10",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-719",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","01:45",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","01:10",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-727",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","00:35",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","00:00",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-723",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","02:20",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","01:45",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-729",0,"EcoHealth_20190514.csv",0,12
"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","03:20",906,true,true,true,true,true,false,false,"Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB",,"BC","British Columbia","02:45",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-731",0,"EcoHealth_20190514.csv",0,12
"Toronto","[-79.3558,43.6333]","Canada","North America","YBZ","Union Railway Station","ON","Ontario","03:15",936,true,true,true,true,true,false,true,"Montreal-Dorval","[-73.75,45.4667]","Canada","North America","XAX","Dorval Rail Station",,"QC","Quebec","21:49",941,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","9B!-9569",0,"EcoHealth_20190514.csv",0,0
"Prince George","[-122.75,53.9167]","Canada","North America","XDV","Railway Station","BC","British Columbia","04:08",906,false,false,true,false,true,false,true,"Jasper","[-118.1167,52.8333]","Canada","North America","XDH","Jasper Rail Station",,"AB","Alberta","19:45",916,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","9B!-9505",0,"EcoHealth_20190514.csv",0,0
"Edmonton","[-113.4833,53]","Canada","North America","XZL","Edmonton Rail Service","AB","Alberta","01:50",916,false,true,false,false,false,true,false,"Jasper","[-118.1167,52.8333]","Canada","North America","XDH","Jasper Rail Station",,"AB","Alberta","19:30",916,"2020-03-03T00:00:00.000Z","2020-01-07T00:00:00.000Z","9B!-9502",0,"EcoHealth_20190514.csv",0,0
"Toronto","[-79.3558,43.6333]","Canada","North America","YBZ","Union Railway Station","ON","Ontario","15:04",936,false,false,false,false,false,false,true,"London","[-81.15,43.0333]","Canada","North America","XDQ","London Rail Station",,"ON","Ontario","12:30",936,"2020-03-01T00:00:00.000Z","2019-11-03T00:00:00.000Z","9B!-9580",0,"EcoHealth_20190514.csv",0,0
"Toronto","[-79.3558,43.6333]","Canada","North America","YBZ","Union Railway Station","ON","Ontario","22:52",936,true,true,true,true,true,false,true,"London","[-81.15,43.0333]","Canada","North America","XDQ","London Rail Station",,"ON","Ontario","20:43",936,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","9B!-9576",0,"EcoHealth_20190514.csv",0,0
"Toronto","[-79.3558,43.6333]","Canada","North America","YBZ","Union Railway Station","ON","Ontario","03:51",936,true,true,true,true,true,false,true,"London","[-81.15,43.0333]","Canada","North America","XDQ","London Rail Station",,"ON","Ontario","01:42",936,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","9B!-9578",0,"EcoHealth_20190514.csv",0,0
"Toronto","[-79.3558,43.6333]","Canada","North America","YBZ","Union Railway Station","ON","Ontario","15:53",936,true,true,true,true,true,true,true,"London","[-81.15,43.0333]","Canada","North America","XDQ","London Rail Station",,"ON","Ontario","12:32",936,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","9B!-9584",0,"EcoHealth_20190514.csv",0,0
"Toronto","[-79.3558,43.6333]","Canada","North America","YBZ","Union Railway Station","ON","Ontario","18:11",936,true,true,true,true,true,true,true,"London","[-81.15,43.0333]","Canada","North America","XDQ","London Rail Station",,"ON","Ontario","16:02",936,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","9B!-9572",0,"EcoHealth_20190514.csv",0,0
"Toronto","[-79.3558,43.6333]","Canada","North America","YBZ","Union Railway Station","ON","Ontario","13:35",936,true,true,true,true,true,false,false,"London","[-81.15,43.0333]","Canada","North America","XDQ","London Rail Station",,"ON","Ontario","11:25",936,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","9B!-9582",0,"EcoHealth_20190514.csv",0,0
"Toronto","[-79.3558,43.6333]","Canada","North America","YBZ","Union Railway Station","ON","Ontario","15:04",936,true,true,true,true,true,true,false,"London","[-81.15,43.0333]","Canada","North America","XDQ","London Rail Station",,"ON","Ontario","12:30",936,"2020-03-07T00:00:00.000Z","2019-11-04T00:00:00.000Z","9B!-9570",0,"EcoHealth_20190514.csv",0,0
"Toronto","[-79.3558,43.6333]","Canada","North America","YBZ","Union Railway Station","ON","Ontario","02:51",936,false,false,false,false,false,true,false,"London","[-81.15,43.0333]","Canada","North America","XDQ","London Rail Station",,"ON","Ontario","00:42",936,"2020-03-07T00:00:00.000Z","2019-11-09T00:00:00.000Z","9B!-9578",0,"EcoHealth_20190514.csv",0,0
